"country";"Agency";"Rating";"Outlook";"Date"
"belgium";"S&P";"AA";"Stable";"Feb 28 2014"
"belgium";"Fitch";"AA";"Stable";"Jan 23 2013"
"belgium";"Fitch";"AA";"Negative";"Jan 27 2012"
"belgium";"S&P";"AA";"Negative";"Jan 13 2012"
"belgium";"Moody's";"Aa3";"Negative";"Dec 16 2011"
"belgium";"Fitch";"AA+";"Negative Watch";"Dec 16 2011"
"belgium";"S&P";"AA";"Negative Watch";"Dec 05 2011"
"belgium";"S&P";"AA";"Negative";"Nov 25 2011"
"belgium";"DBRS";"AA (high)";"Negative";"Nov 11 2011"
"belgium";"Moody's";"Aa1";"Negative  Watch";"Oct 07 2011"
"belgium";"Fitch";"AA+";"Negative";"May 23 2011"
"belgium";"S&P";"AA+";"Negative";"Dec 14 2010"
"belgium";"Moody's";"Aa1";"Stable";"Jan 13 2009"
"belgium";"Fitch";"AA+";"Stable";"May 02 2006"
"belgium";"Moody's";"Aa1";"Positive";"Mar 28 2006"
"belgium";"Fitch";"AA";"Stable";"Jun 17 2002"
"belgium";"Fitch";"AA-";"Stable";"Sep 21 2000"
"belgium";"Fitch";"AA-";"N/A";"Dec 16 1998"
"belgium";"Fitch";"AA+";"N/A";"Aug 10 1994"
"belgium";"S&P";"AA+";"Stable";"Jul 01 1992"
"belgium";"S&P";"AA+";"Positive";"Jun 26 1989"
"belgium";"S&P";"AA+";"N/A";"Oct 26 1988"
"belgium";"Moody's";"Aa1";"Stable";"Mar 22 1988"
"belize";"S&P";"B-";"Stable";"Nov 09 2021"
"belize";"S&P";"SD";"N/A";"May 24 2021"
"belize";"S&P";"CC";"Negative";"Feb 25 2021"
"belize";"Moody's";"Caa3";"Stable";"Nov 24 2020"
"belize";"S&P";"CCC+";"Stable";"Aug 21 2020"
"belize";"S&P";"SD";"N/A";"Aug 12 2020"
"belize";"S&P";"CC";"Negative Watch";"Jun 30 2020"
"belize";"Moody's";"Caa1";"Negative";"May 12 2020"
"belize";"S&P";"CCC";"Negative";"Apr 16 2020"
"belize";"Moody's";"B3";"Stable";"Apr 11 2017"
"belize";"S&P";"B-";"Stable";"Mar 23 2017"
"belize";"S&P";"SD";"N/A";"Mar 17 2017"
"belize";"S&P";"CC";"Negative Watch";"Feb 21 2017"
"belize";"S&P";"CC";"Negative";"Nov 23 2016"
"belize";"S&P";"CCC+";"Negative";"Nov 15 2016"
"belize";"S&P";"B-";"Stable";"Nov 25 2015"
"belize";"S&P";"B-";"Positive";"Nov 07 2014"
"belize";"Moody's";"Caa2";"Stable";"Apr 15 2013"
"belize";"S&P";"B-";"Stable";"Mar 20 2013"
"belize";"S&P";"SD";"N/A";"Aug 21 2012"
"belize";"S&P";"CC";"Negative";"Aug 14 2012"
"belize";"Moody's";"Ca";"Stable";"Jun 01 2012"
"belize";"S&P";"CCC-";"Negative";"Feb 29 2012"
"belize";"Moody's";"Caa1";"Negative Watch";"Feb 16 2012"
"belize";"S&P";"CCC+";"Stable";"Feb 06 2012"
"belize";"S&P";"B-";"Negative";"Nov 21 2011"
"belize";"S&P";"B-";"Stable";"Aug 04 2011"
"belize";"S&P";"B";"Negative Watch";"Jun 21 2011"
"belize";"Moody's";"B3";"Stable";"Feb 10 2009"
"belize";"S&P";"B";"Stable";"Feb 20 2007"
"belize";"Moody's";"Caa1";"Stable";"Feb 13 2007"
"belize";"S&P";"SD";"N/A";"Dec 07 2006"
"belize";"S&P";"CC";"Negative";"Aug 04 2006"
"belize";"Moody's";"Caa3";"Stable";"Oct 26 2005"
"belize";"Moody's";"B3";"Negative";"Jun 07 2005"
"belize";"S&P";"CCC-";"Negative";"Jun 01 2005"
"belize";"S&P";"CCC";"Negative";"Apr 05 2005"
"belize";"S&P";"B-";"Negative";"Aug 31 2004"
"belize";"S&P";"B";"Negative";"Aug 23 2004"
"belize";"Moody's";"B2";"Negative";"Aug 05 2004"
"belize";"S&P";"B+";"Negative";"Jul 20 2004"
"belize";"Moody's";"Ba3";"Negative Watch";"Jun 18 2004"
"belize";"Moody's";"Ba3";"Negative";"May 28 2003"
"belize";"S&P";"B+";"Stable";"Dec 30 2002"
"belize";"Moody's";"Ba2";"Negative";"Aug 06 2002"
"belize";"S&P";"BB-";"Negative";"Jul 25 2002"
"belize";"S&P";"BB-";"Stable";"Oct 23 2001"
"belize";"S&P";"BB";"Stable";"Aug 22 2000"
"belize";"Moody's";"Ba2";"Stable";"Jan 21 1999"
"benin";"Fitch";"B+";"Stable";"Oct 29 2021"
"benin";"Moody's";"B1";"Stable";"Mar 09 2021"
"benin";"Fitch";"B";"Positive";"Feb 11 2021"
"benin";"Fitch";"B";"Stable";"Apr 09 2020"
"benin";"Moody's";"B2";"Positive";"Jun 18 2019"
"benin";"Fitch";"B";"Positive";"Mar 08 2019"
"benin";"S&P";"B+";"Stable";"Jul 05 2018"
"benin";"S&P";"N/A";"N/A";"Nov 01 2013"
"benin";"S&P";"B";"Stable";"Feb 20 2012"
"benin";"Fitch";"N/A";"N/A";"Jan 25 2012"
"benin";"Fitch";"B";"Stable";"Sep 15 2004"
"bermuda";"S&P";"A+";"Stable";"Apr 16 2020"
"bermuda";"S&P";"A+";"Positive";"Apr 26 2018"
"bermuda";"Moody's";"A2";"Stable";"Jun 03 2016"
"bermuda";"Fitch";"N/A";"N/A";"May 21 2015"
"bermuda";"S&P";"A+";"Stable";"Apr 28 2015"
"bermuda";"Fitch";"A+";"Stable";"May 30 2014"
"bermuda";"Moody's";"A1";"Stable";"May 19 2014"
"bermuda";"Fitch";"AA-";"Negative";"Jun 07 2013"
"bermuda";"Moody's";"Aa3";"Negative";"May 16 2013"
"bermuda";"Moody's";"Aa2";"Negative Watch";"Apr 03 2013"
"bermuda";"S&P";"AA-";"Negative";"Mar 28 2013"
"bermuda";"Fitch";"AA";"Stable";"Jun 26 2012"
"bermuda";"S&P";"AA-";"Stable";"Dec 29 2011"
"bermuda";"Fitch";"AA+";"Stable";"Nov 21 2011"
"bermuda";"S&P";"AA";"Stable";"Sep 07 2010"
"bermuda";"Moody's";"Aa2";"Stable";"Apr 29 2009"
"bermuda";"Moody's";"Aa1";"Negative Watch";"Mar 16 2009"
"bermuda";"Fitch";"AA+";"Stable";"Aug 11 2006"
"bermuda";"Fitch";"AA";"Stable";"Sep 21 2000"
"bermuda";"Fitch";"AA";"N/A";"Aug 10 1994"
"bermuda";"Moody's";"Aa1";"Stable";"Jan 10 1994"
"bolivia";"Moody's";"B2";"Negative";"Sep 30 2021"
"bolivia";"S&P";"B+";"Negative";"Mar 22 2021"
"bolivia";"Fitch";"B";"Stable";"Sep 30 2020"
"bolivia";"Moody's";"B2";"Stable";"Sep 22 2020"
"bolivia";"S&P";"B+";"Stable";"Apr 17 2020"
"bolivia";"Moody's";"B1";"Negative";"Mar 10 2020"
"bolivia";"S&P";"BB-";"Negative";"Dec 16 2019"
"bolivia";"Moody's";"Ba3";"Under Review";"Dec 05 2019"
"bolivia";"Fitch";"B+";"Negative";"Nov 21 2019"
"bolivia";"Fitch";"BB-";"Negative";"Jun 20 2019"
"bolivia";"S&P";"BB-";"Stable";"May 23 2018"
"bolivia";"Moody's";"Ba3";"Stable";"Aug 01 2017"
"bolivia";"S&P";"BB";"Negative";"May 25 2017"
"bolivia";"Fitch";"BB-";"Stable";"Jul 13 2016"
"bolivia";"Moody's";"Ba3";"Negative";"Jun 10 2016"
"bolivia";"Fitch";"BB";"Stable";"Jul 15 2015"
"bolivia";"Fitch";"BB-";"Positive";"Aug 12 2014"
"bolivia";"S&P";"BB";"Stable";"May 15 2014"
"bolivia";"Fitch";"BB-";"Stable";"Oct 02 2012"
"bolivia";"Moody's";"Ba3";"Stable";"Jun 08 2012"
"bolivia";"S&P";"BB-";"Stable";"May 18 2012"
"bolivia";"Fitch";"B+";"Stable";"Nov 21 2011"
"bolivia";"S&P";"B+";"Positive";"Aug 22 2011"
"bolivia";"S&P";"B+";"Stable";"May 19 2011"
"bolivia";"Moody's";"B1";"Positive";"Dec 02 2010"
"bolivia";"Fitch";"B+";"Stable";"Oct 05 2010"
"bolivia";"Moody's";"B2";"Positive Watch";"Jun 24 2010"
"bolivia";"Moody's";"B2";"Stable";"Sep 28 2009"
"bolivia";"Fitch";"B";"Stable";"Sep 08 2009"
"bolivia";"Fitch";"B-";"Stable";"Jul 27 2007"
"bolivia";"Fitch";"B-";"Negative";"Jun 17 2005"
"bolivia";"Fitch";"B-";"Stable";"Mar 17 2004"
"bolivia";"Moody's";"B3";"Stable";"Apr 16 2003"
"bolivia";"Moody's";"B1";"Stable";"May 29 1998"
"bosnia-and-herzegovina";"S&P";"B";"Stable";"Apr 30 2020"
"bosnia-and-herzegovina";"S&P";"B";"Positive";"Mar 08 2019"
"bosnia-and-herzegovina";"Moody's";"B3";"Stable";"Jul 10 2012"
"bosnia-and-herzegovina";"Moody's";"B3";"Negative Watch";"Apr 03 2012"
"bosnia-and-herzegovina";"S&P";"B";"Stable";"Mar 28 2012"
"bosnia-and-herzegovina";"S&P";"B";"Negative Watch";"Nov 30 2011"
"bosnia-and-herzegovina";"S&P";"B+";"Negative";"Jul 28 2011"
"bosnia-and-herzegovina";"Moody's";"B2";"Negative";"May 16 2011"
"bosnia-and-herzegovina";"S&P";"B+";"Stable";"Dec 22 2008"
"bosnia-and-herzegovina";"Moody's";"B2";"Stable";"May 17 2006"
"bosnia-and-herzegovina";"Moody's";"B3";"Positive Watch";"Apr 11 2006"
"bosnia-and-herzegovina";"Moody's";"B3";"Stable";"Mar 29 2004"
"botswana";"S&P";"BBB+";"Stable";"Sep 17 2021"
"botswana";"Moody's";"A3";"Stable";"Apr 23 2021"
"botswana";"S&P";"BBB+";"Negative";"Sep 18 2020"
"botswana";"Moody's";"A2";"Negative";"May 29 2020"
"botswana";"S&P";"BBB+";"Stable";"Mar 27 2020"
"botswana";"S&P";"A-";"Stable";"Oct 27 2017"
"botswana";"S&P";"A-";"Negative";"Apr 29 2016"
"botswana";"Moody's";"A2";"Stable";"Nov 24 2011"
"botswana";"Moody's";"A2";"Negative";"Aug 05 2011"
"botswana";"Moody's";"A2";"Negative";"Feb 19 2010"
"botswana";"S&P";"A-";"Stable";"Feb 15 2010"
"botswana";"Moody's";"A2";"Stable";"Mar 12 2009"
"botswana";"S&P";"A";"Negative";"Feb 19 2009"
"botswana";"Moody's";"A2";"Positive";"Aug 07 2007"
"botswana";"S&P";"A";"Stable";"Apr 02 2001"
"botswana";"Moody's";"A2";"Stable";"Mar 12 2001"
"brazil";"Fitch";"BB-";"Negative";"May 05 2020"
"brazil";"S&P";"BB-";"Stable";"Apr 06 2020"
"brazil";"S&P";"BB-";"Positive";"Dec 11 2019"
"brazil";"Moody's";"Ba2";"Stable";"Apr 09 2018"
"brazil";"DBRS";"BB (low)";"Stable";"Mar 16 2018"
"brazil";"Fitch";"BB-";"Stable";"Feb 23 2018"
"brazil";"S&P";"BB-";"Stable";"Jan 11 2018"
"brazil";"S&P";"BB";"Negative";"Aug 15 2017"
"brazil";"Moody's";"Ba2";"Negative";"May 26 2017"
"brazil";"S&P";"BB";"Negative Watch";"May 22 2017"
"brazil";"Moody's";"Ba2";"Stable";"Mar 15 2017"
"brazil";"DBRS";"BB";"Negative";"Aug 01 2016"
"brazil";"Fitch";"BB";"Negative";"May 05 2016"
"brazil";"DBRS";"BBB (low)";"Negative";"Mar 15 2016"
"brazil";"DBRS";"BB (high)";"Negative";"Mar 15 2016"
"brazil";"Moody's";"Ba2";"Negative";"Feb 24 2016"
"brazil";"S&P";"BB";"Negative";"Feb 17 2016"
"brazil";"Fitch";"BB+";"Negative";"Dec 16 2015"
"brazil";"Moody's";"Baa3";"Negative Watch";"Dec 09 2015"
"brazil";"Fitch";"BBB-";"Negative";"Oct 15 2015"
"brazil";"S&P";"BB+";"Negative";"Sep 09 2015"
"brazil";"Moody's";"Baa3";"Stable";"Aug 11 2015"
"brazil";"DBRS";"BBB (low)";"Stable";"Aug 07 2015"
"brazil";"S&P";"BBB-";"Negative";"Jul 28 2015"
"brazil";"Fitch";"BBB";"Negative";"Apr 09 2015"
"brazil";"Moody's";"Baa2";"Negative";"Sep 09 2014"
"brazil";"DBRS";"BBB";"Stable";"Aug 01 2014"
"brazil";"S&P";"BBB-";"Stable";"Mar 24 2014"
"brazil";"Moody's";"Baa2";"Stable";"Oct 02 2013"
"brazil";"S&P";"BBB";"Negative";"Jun 06 2013"
"brazil";"DBRS";"BBB";"Stable";"Nov 18 2011"
"brazil";"S&P";"BBB";"Stable";"Nov 17 2011"
"brazil";"Moody's";"Baa2";"Positive";"Jun 20 2011"
"brazil";"S&P";"BBB-";"Positive";"May 23 2011"
"brazil";"Fitch";"BBB";"Stable";"Apr 04 2011"
"brazil";"Fitch";"BBB-";"Positive";"Jun 28 2010"
"brazil";"Moody's";"Baa3";"Positive";"Sep 22 2009"
"brazil";"Moody's";"Ba1";"Positive Watch";"Jul 06 2009"
"brazil";"Fitch";"BBB-";"Stable";"May 29 2008"
"brazil";"DBRS";"BBB (low)";"Stable";"May 28 2008"
"brazil";"S&P";"BBB-";"Stable";"Apr 30 2008"
"brazil";"Moody's";"Ba1";"Stable";"Aug 23 2007"
"brazil";"DBRS";"BB (high)";"Positive";"Jun 18 2007"
"brazil";"Moody's";"Ba2";"Positive Watch";"May 24 2007"
"brazil";"S&P";"BB+";"Positive";"May 16 2007"
"brazil";"Fitch";"BB+";"Stable";"May 10 2007"
"brazil";"Fitch";"BB";"Positive";"Feb 05 2007"
"brazil";"S&P";"BB";"Positive";"Nov 22 2006"
"brazil";"Moody's";"Ba2";"Stable";"Aug 31 2006"
"brazil";"Moody's";"Ba3";"Positive Watch";"Aug 01 2006"
"brazil";"DBRS";"BB";"Stable";"Jul 06 2006"
"brazil";"Fitch";"BB";"Stable";"Jun 28 2006"
"brazil";"S&P";"BB";"Stable";"Feb 28 2006"
"brazil";"S&P";"BB-";"Positive";"Nov 08 2005"
"brazil";"Moody's";"Ba3";"Stable";"Oct 12 2005"
"brazil";"Fitch";"BB-";"Positive";"Oct 11 2005"
"brazil";"Fitch";"BB-";"Stable";"Sep 28 2004"
"brazil";"S&P";"BB-";"Stable";"Sep 17 2004"
"brazil";"Moody's";"B1";"Stable";"Sep 09 2004"
"brazil";"S&P";"B+";"Positive";"Dec 11 2003"
"brazil";"Fitch";"B+";"Stable";"Nov 06 2003"
"brazil";"Fitch";"B";"Positive";"Jun 03 2003"
"brazil";"S&P";"B+";"Stable";"Apr 29 2003"
"brazil";"Fitch";"B";"Stable";"Mar 10 2003"
"brazil";"Fitch";"B";"Negative";"Oct 21 2002"
"brazil";"Moody's";"B2";"Stable";"Aug 12 2002"
"brazil";"Fitch";"B+";"Negative Watch";"Aug 01 2002"
"brazil";"S&P";"B+";"Negative";"Jul 02 2002"
"brazil";"Fitch";"B+";"Negative";"Jun 20 2002"
"brazil";"Moody's";"B1";"Negative";"Jun 20 2002"
"brazil";"Moody's";"B1";"Stable";"Jun 04 2002"
"brazil";"Moody's";"B1";"Positive";"Feb 27 2002"
"brazil";"S&P";"BB-";"Negative";"Aug 09 2001"
"brazil";"Fitch";"BB-";"Negative";"Jul 17 2001"
"brazil";"S&P";"BB-";"Stable";"Jan 03 2001"
"brazil";"Moody's";"B1";"Stable";"Oct 16 2000"
"brazil";"Fitch";"BB-";"Stable";"Sep 21 2000"
"brazil";"Moody's";"B2";"Positive Watch";"Aug 17 2000"
"brazil";"Fitch";"BB-";"N/A";"May 19 2000"
"brazil";"S&P";"B+";"Positive";"Feb 29 2000"
"brazil";"Fitch";"B+";"N/A";"Feb 22 2000"
"brazil";"S&P";"B+";"Stable";"Nov 10 1999"
"brazil";"Fitch";"B";"N/A";"Jan 26 1999"
"brazil";"S&P";"B+";"Negative";"Jan 14 1999"
"brazil";"S&P";"BB-";"Negative";"Sep 10 1998"
"brazil";"Moody's";"B2";"Stable";"Sep 03 1998"
"brazil";"S&P";"BB-";"Stable";"Apr 02 1997"
"brazil";"S&P";"B+";"Positive";"Dec 20 1995"
"brazil";"S&P";"B+";"Stable";"Jul 18 1995"
"brazil";"Fitch";"B+";"N/A";"Dec 01 1994"
"brazil";"S&P";"B";"Positive";"Nov 30 1994"
"brazil";"Moody's";"B1";"Stable";"Nov 30 1994"
"brazil";"Moody's";"B2";"Positive Watch";"Oct 05 1994"
"brazil";"Moody's";"B2";"Stable";"Mar 28 1989"
"brazil";"Moody's";"B1";"Stable";"Dec 04 1987"
"brazil";"Moody's";"Ba1";"Stable";"Oct 18 1986"
"bulgaria";"Fitch";"BBB";"Positive";"Feb 19 2021"
"bulgaria";"Moody's";"Baa1";"Stable";"Oct 09 2020"
"bulgaria";"S&P";"BBB";"Stable";"May 29 2020"
"bulgaria";"Fitch";"BBB";"Stable";"Apr 24 2020"
"bulgaria";"S&P";"BBB";"Positive";"Nov 29 2019"
"bulgaria";"Moody's";"Baa2";"Positive";"Aug 30 2019"
"bulgaria";"Fitch";"BBB";"Positive";"Mar 22 2019"
"bulgaria";"S&P";"BBB-";"Positive";"Jun 01 2018"
"bulgaria";"S&P";"BBB-";"Stable";"Dec 01 2017"
"bulgaria";"Fitch";"BBB";"Stable";"Dec 01 2017"
"bulgaria";"Fitch";"BBB-";"Positive";"Jun 02 2017"
"bulgaria";"S&P";"BB+";"Positive";"Jun 02 2017"
"bulgaria";"S&P";"BB+";"Stable";"Dec 12 2014"
"bulgaria";"S&P";"BBB-";"Stable";"Jun 13 2014"
"bulgaria";"Fitch";"BBB-";"Stable";"Jan 10 2014"
"bulgaria";"S&P";"BBB";"Negative";"Dec 13 2013"
"bulgaria";"Fitch";"BBB-";"Stable";"Dec 13 2011"
"bulgaria";"Moody's";"Baa2";"Stable";"Jul 22 2011"
"bulgaria";"Fitch";"BBB-";"Positive";"May 24 2011"
"bulgaria";"Moody's";"Baa3";"Positive Watch";"Apr 05 2011"
"bulgaria";"S&P";"BBB";"Stable";"Dec 01 2009"
"bulgaria";"Fitch";"BBB-";"Negative";"Apr 30 2009"
"bulgaria";"Fitch";"BBB-";"Stable";"Nov 09 2008"
"bulgaria";"S&P";"BBB";"Negative";"Oct 30 2008"
"bulgaria";"S&P";"BBB+";"Negative Watch";"Oct 23 2008"
"bulgaria";"Fitch";"BBB";"Negative";"Jan 31 2008"
"bulgaria";"S&P";"BBB+";"Stable";"Oct 26 2006"
"bulgaria";"Moody's";"Baa3";"Stable";"Mar 01 2006"
"bulgaria";"Moody's";"Ba1";"Positive Watch";"Dec 21 2005"
"bulgaria";"S&P";"BBB";"Positive";"Oct 27 2005"
"bulgaria";"Fitch";"BBB";"Stable";"Aug 17 2005"
"bulgaria";"S&P";"BBB-";"Positive";"Feb 10 2005"
"bulgaria";"Moody's";"Ba1";"Stable";"Nov 17 2004"
"bulgaria";"Moody's";"Ba2";"Positive Watch";"Aug 25 2004"
"bulgaria";"Fitch";"BBB-";"Positive";"Aug 04 2004"
"bulgaria";"S&P";"BBB-";"Stable";"Jun 24 2004"
"bulgaria";"Fitch";"BB+";"Positive";"Jul 24 2003"
"bulgaria";"Moody's";"Ba2";"Positive";"Jun 05 2003"
"bulgaria";"S&P";"BB+";"Stable";"May 22 2003"
"bulgaria";"Moody's";"B1";"Positive";"Dec 16 2002"
"bulgaria";"Fitch";"BB";"Positive";"Oct 29 2002"
"bulgaria";"S&P";"BB";"Positive";"Oct 07 2002"
"bulgaria";"Fitch";"BB-";"Stable";"Jan 14 2002"
"bulgaria";"Moody's";"B1";"Stable";"Dec 19 2001"
"bulgaria";"S&P";"BB-";"Stable";"Nov 07 2001"
"bulgaria";"Fitch";"B+";"Positive";"Sep 21 2000"
"bulgaria";"S&P";"B+";"Positive";"May 10 2000"
"bulgaria";"S&P";"B";"Positive";"Nov 23 1998"
"bulgaria";"Fitch";"B+";"N/A";"Apr 17 1998"
"bulgaria";"Moody's";"B2";"Stable";"Dec 26 1997"
"bulgaria";"Moody's";"B3";"Stable";"Sep 27 1996"
"burkina-faso";"S&P";"CCC+";"Stable";"May 13 2022"
"burkina-faso";"S&P";"CCC+";"Under Review";"Jan 26 2022"
"burkina-faso";"S&P";"B";"Stable";"May 26 2017"
"burkina-faso";"S&P";"B-";"Positive";"May 27 2016"
"burkina-faso";"S&P";"B-";"Stable";"Dec 05 2014"
"burkina-faso";"S&P";"B";"Negative Watch";"Nov 03 2014"
"burkina-faso";"S&P";"B";"Stable";"Aug 06 2008"
"burkina-faso";"S&P";"B";"Positive";"Jul 06 2006"
"burkina-faso";"S&P";"B";"Stable";"Mar 05 2004"
"cambodia";"S&P";"N/A";"N/A";"Sep 29 2014"
"cambodia";"S&P";"B";"Stable";"Feb 20 2012"
"cambodia";"Moody's";"B2";"Stable";"May 21 2007"
"cameroon";"Fitch";"B";"Stable";"Apr 12 2021"
"cameroon";"Moody's";"B2";"Stable";"Aug 07 2020"
"cameroon";"Moody's";"B2";"Under Review";"May 27 2020"
"cameroon";"Fitch";"B";"Negative";"Apr 22 2020"
"cameroon";"S&P";"B-";"Stable";"Apr 10 2020"
"cameroon";"Moody's";"B2";"Stable";"Jun 14 2019"
"cameroon";"S&P";"B";"Negative";"Apr 12 2019"
"cameroon";"Moody's";"B2";"Negative";"Jun 07 2018"
"cameroon";"Moody's";"B2";"Stable";"Aug 05 2016"
"cameroon";"Fitch";"B";"Stable";"Nov 21 2011"
"cameroon";"S&P";"B";"Stable";"Feb 26 2007"
"cameroon";"Fitch";"B";"Stable";"Jun 12 2006"
"cameroon";"S&P";"B-";"Stable";"May 03 2006"
"cameroon";"Fitch";"B-";"N/A";"Feb 15 2005"
"cameroon";"S&P";"CCC";"Stable";"Dec 03 2004"
"cameroon";"Fitch";"B";"Negative Watch";"Jul 05 2004"
"cameroon";"S&P";"B";"Stable";"Nov 26 2003"
"cameroon";"Fitch";"B";"Stable";"Sep 04 2003"
"canada";"Fitch";"AA+";"Stable";"Jun 24 2020"
"canada";"Fitch";"AAA";"Stable";"Aug 12 2004"
"canada";"DBRS";"AAA";"Stable";"Dec 16 2002"
"canada";"Fitch";"AA+";"Stable";"Sep 20 2002"
"canada";"S&P";"AAA";"Stable";"Jul 29 2002"
"canada";"Moody's";"Aaa";"Stable";"May 03 2002"
"canada";"Fitch";"AA+";"Stable";"Apr 03 2001"
"canada";"Fitch";"AA";"Stable";"Sep 21 2000"
"canada";"Moody's";"Aa1";"Stable";"Jun 21 2000"
"canada";"Moody's";"Aa2";"Positive Watch";"Apr 06 2000"
"canada";"DBRS";"AA (high)";"Stable";"Oct 22 1997"
"canada";"S&P";"AA+";"Stable";"Feb 24 1997"
"canada";"Moody's";"Aa2";"Stable";"Apr 12 1995"
"canada";"DBRS";"AA (high)";"Negative";"Mar 28 1995"
"canada";"S&P";"AA+";"Negative";"Mar 03 1995"
"canada";"Moody's";"Aa1";"Negative Watch";"Feb 16 1995"
"canada";"Fitch";"AA";"N/A";"Aug 10 1994"
"canada";"Moody's";"Aa1";"Stable";"Jun 02 1994"
"canada";"DBRS";"AA (high)";"Stable";"Mar 21 1994"
"canada";"DBRS";"AAA";"Negative";"May 28 1993"
"canada";"S&P";"AA+";"Stable";"Oct 14 1992"
"canada";"S&P";"AAA";"Stable";"Jun 26 1989"
"canada";"DBRS";"AAA";"N/A";"Oct 16 1987"
"canada";"Moody's";"Aaa";"Stable";"Apr 12 1974"
"canada";"Moody's";"Aa";"Stable";"May 22 1968"
"canada";"S&P";"AAA";"N/A";"Nov 03 1951"
"canada";"S&P";"AA";"N/A";"Aug 24 1949"
"cape-verde";"S&P";"B-";"Stable";"Feb 19 2021"
"cape-verde";"S&P";"B";"Negative";"Aug 28 2020"
"cape-verde";"Fitch";"B-";"Stable";"Apr 17 2020"
"cape-verde";"Fitch";"B";"Positive";"Dec 13 2019"
"cape-verde";"S&P";"B";"Stable";"May 05 2017"
"cape-verde";"S&P";"B";"Negative Watch";"Mar 31 2017"
"cape-verde";"S&P";"B";"Stable";"Oct 07 2016"
"cape-verde";"S&P";"B";"Negative";"Apr 08 2016"
"cape-verde";"Fitch";"B";"Stable";"Mar 21 2014"
"cape-verde";"Fitch";"B";"Stable";"Mar 21 2014"
"cape-verde";"S&P";"B";"Stable";"Dec 13 2013"
"cape-verde";"S&P";"B+";"Negative";"Jun 21 2013"
"cape-verde";"Fitch";"B+";"Negative";"Apr 05 2013"
"cape-verde";"Fitch";"B+";"Stable";"Nov 21 2011"
"cape-verde";"S&P";"B+";"Stable";"May 24 2011"
"cape-verde";"S&P";"B+";"Negative";"Dec 24 2009"
"cape-verde";"Fitch";"B+";"Stable";"Jun 22 2009"
"cape-verde";"S&P";"B+";"Stable";"Dec 04 2008"
"cape-verde";"Fitch";"B+";"Positive";"Mar 11 2008"
"cape-verde";"Fitch";"B+";"Stable";"Aug 15 2003"
"cayman-islands";"Moody's";"Aa3";"Stable";"Dec 16 1997"
"chile";"S&P";"A";"Stable";"Mar 24 2021"
"chile";"Fitch";"A-";"Stable";"Oct 15 2020"
"chile";"Moody's";"A1";"Negative";"Aug 25 2020"
"chile";"S&P";"A+";"Negative";"Apr 27 2020"
"chile";"Fitch";"A";"Negative";"Mar 12 2020"
"chile";"Moody's";"A1";"Stable";"Jul 26 2018"
"chile";"Moody's";"Aa3";"Negative";"Aug 24 2017"
"chile";"Fitch";"A";"Stable";"Aug 11 2017"
"chile";"S&P";"A+";"Stable";"Jul 13 2017"
"chile";"DBRS";"N/A";"N/A";"Apr 12 2017"
"chile";"S&P";"AA-";"Negative";"Jan 26 2017"
"chile";"Fitch";"A+";"Negative";"Dec 13 2016"
"chile";"DBRS";"AA (low)";"Stable";"Feb 08 2013"
"chile";"S&P";"AA-";"Stable";"Dec 26 2012"
"chile";"DBRS";"A (high)";"Positive";"Dec 20 2011"
"chile";"Fitch";"A+";"Stable";"Nov 21 2011"
"chile";"Fitch";"A+";"Stable";"Feb 01 2011"
"chile";"S&P";"A+";"Positive";"Dec 16 2010"
"chile";"Moody's";"Aa3";"Stable";"Jun 16 2010"
"chile";"Moody's";"A1";"Stable";"Mar 23 2009"
"chile";"Moody's";"A2";"Positive Watch";"Nov 20 2008"
"chile";"Fitch";"A";"Stable";"Nov 10 2008"
"chile";"S&P";"A+";"Stable";"Dec 18 2007"
"chile";"Fitch";"A";"Positive";"May 15 2007"
"chile";"S&P";"A";"Positive";"Dec 14 2006"
"chile";"Moody's";"A2";"Stable";"Jul 07 2006"
"chile";"DBRS";"A (high)";"Stable";"May 30 2006"
"chile";"Moody's";"Baa1";"Positive Watch";"Mar 21 2006"
"chile";"Fitch";"A";"Stable";"Mar 28 2005"
"chile";"Fitch";"A-";"Positive";"Feb 02 2004"
"chile";"S&P";"A";"Stable";"Jan 14 2004"
"chile";"Fitch";"A-";"Stable";"Feb 24 2003"
"chile";"S&P";"A-";"Positive";"Apr 16 2002"
"chile";"Fitch";"A-";"Stable";"Sep 21 2000"
"chile";"Fitch";"A-";"N/A";"Aug 30 1995"
"chile";"S&P";"A-";"Stable";"Jul 11 1995"
"chile";"Moody's";"Baa1";"Stable";"Jun 29 1995"
"chile";"Moody's";"Baa2";"Positive Watch";"May 03 1995"
"chile";"Fitch";"BBB+";"N/A";"Nov 10 1994"
"chile";"Moody's";"Baa2";"Stable";"Feb 17 1994"
"chile";"S&P";"BBB+";"Stable";"Dec 20 1993"
"chile";"S&P";"BBB";"Stable";"Aug 17 1992"
"china";"DBRS";"A (high)";"Stable";"Nov 13 2020"
"china";"DBRS";"A (high)";"Negative";"Mar 21 2019"
"china";"S&P";"A+";"Stable";"Sep 21 2017"
"china";"Moody's";"A1";"Stable";"May 24 2017"
"china";"S&P";"AA-";"Negative";"Mar 31 2016"
"china";"Moody's";"Aa3";"Negative";"Mar 02 2016"
"china";"DBRS";"A (high)";"Stable";"Sep 29 2014"
